"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"676","105.026676761","127.0.0.1","127.0.0.1","TCP","66","105.026676761","0.000492702","53302  >  8822 [ACK] Seq=5574687 Ack=14450 Win=65536 Len=0 TSval=3016992248 TSecr=3016992247"
"677","105.026826184","127.0.0.1","127.0.0.1","HTTP2","6803","105.026826184","0.000149423","DATA[211], DATA[211] (JPEG JFIF image)"
"678","105.027138895","127.0.0.1","127.0.0.1","HTTP2","101","105.027138895","0.000312711","WINDOW_UPDATE[0]"
"679","105.027547064","127.0.0.1","127.0.0.1","HTTP2","100","105.027547064","0.000408169","HEADERS[211]: 200 OK"
"680","105.027590753","127.0.0.1","127.0.0.1","TCP","66","105.027590753","0.000043689","53302  >  8822 [ACK] Seq=5581424 Ack=14519 Win=65536 Len=0 TSval=3016992249 TSecr=3016992248"
"681","106.023271760","127.0.0.1","127.0.0.1","HTTP2","52715","106.023271760","0.995681007","DATA[213], DATA[213], DATA[213], DATA[213], DATA[213]"
"682","106.025175174","127.0.0.1","127.0.0.1","HTTP2","114","106.025175174","0.001903414","WINDOW_UPDATE[0], WINDOW_UPDATE[213]"
"683","106.026298987","127.0.0.1","127.0.0.1","HTTP2","100","106.026298987","0.001123813","HEADERS[213]: 200 OK"
"684","106.026419327","127.0.0.1","127.0.0.1","TCP","66","106.026419327","0.000120340","53302  >  8822 [ACK] Seq=5634073 Ack=14601 Win=65536 Len=0 TSval=3016993248 TSecr=3016993247"
"685","107.024586338","127.0.0.1","127.0.0.1","HTTP2","45978","107.024586338","0.998167011","DATA[215], DATA[215], DATA[215]"
"686","107.026773767","127.0.0.1","127.0.0.1","HTTP2","101","107.026773767","0.002187429","WINDOW_UPDATE[0]"
"687","107.027001370","127.0.0.1","127.0.0.1","HTTP2","101","107.027001370","0.000227603","WINDOW_UPDATE[215]"
"688","107.027576556","127.0.0.1","127.0.0.1","TCP","66","107.027576556","0.000575186","53302  >  8822 [ACK] Seq=5679985 Ack=14671 Win=65536 Len=0 TSval=3016994249 TSecr=3016994248"
"689","107.027770408","127.0.0.1","127.0.0.1","HTTP2","6803","107.027770408","0.000193852","DATA[215], DATA[215] (JPEG JFIF image)"
"690","107.028085102","127.0.0.1","127.0.0.1","HTTP2","101","107.028085102","0.000314694","WINDOW_UPDATE[0]"
"691","107.028532993","127.0.0.1","127.0.0.1","HTTP2","100","107.028532993","0.000447891","HEADERS[215]: 200 OK"
"692","107.028597854","127.0.0.1","127.0.0.1","TCP","66","107.028597854","0.000064861","53302  >  8822 [ACK] Seq=5686722 Ack=14740 Win=65536 Len=0 TSval=3016994250 TSecr=3016994249"
"693","108.023068538","127.0.0.1","127.0.0.1","HTTP2","52715","108.023068538","0.994470684","DATA[217], DATA[217], DATA[217], DATA[217], DATA[217]"
"694","108.024697785","127.0.0.1","127.0.0.1","HTTP2","114","108.024697785","0.001629247","WINDOW_UPDATE[0], WINDOW_UPDATE[217]"
"695","108.026063527","127.0.0.1","127.0.0.1","HTTP2","100","108.026063527","0.001365742","HEADERS[217]: 200 OK"
"696","108.026160520","127.0.0.1","127.0.0.1","TCP","66","108.026160520","0.000096993","53302  >  8822 [ACK] Seq=5739371 Ack=14822 Win=65536 Len=0 TSval=3016995247 TSecr=3016995246"
"697","109.021892300","127.0.0.1","127.0.0.1","HTTP2","45978","109.021892300","0.995731780","DATA[219], DATA[219], DATA[219]"
"698","109.023437635","127.0.0.1","127.0.0.1","HTTP2","101","109.023437635","0.001545335","WINDOW_UPDATE[0]"
"699","109.024080653","127.0.0.1","127.0.0.1","HTTP2","101","109.024080653","0.000643018","WINDOW_UPDATE[219]"
"700","109.024826662","127.0.0.1","127.0.0.1","TCP","66","109.024826662","0.000746009","53302  >  8822 [ACK] Seq=5785283 Ack=14892 Win=65536 Len=0 TSval=3016996246 TSecr=3016996245"
"701","109.025110907","127.0.0.1","127.0.0.1","HTTP2","6803","109.025110907","0.000284245","DATA[219], DATA[219] (JPEG JFIF image)"
"702","109.025765353","127.0.0.1","127.0.0.1","HTTP2","101","109.025765353","0.000654446","WINDOW_UPDATE[0]"
